,Stakes,Odds,Available,Num_Runners,Race_Type,Going,Days,Bet_Strength,Result,Profit
2561,2,1.55,186,14,FLAT,SOFT,91,3,WINNER,3.1
2562,2,1.11,76,6,CHASE,GOOD ,27,2,WINNER,2.22
2563,5,250.0,172,11,HURDLE,GOOD/FIRM,8,4,LOSER,-5.0
2564,5,2.8,1525,12,FLAT,FAST,22,4,WINNER,14.0
2565,2,1.71,20,12,FLAT,FAST,26,1,WINNER,3.42
2566,5,1.99,527,8,FLAT,GOOD/SOFT,58,5,LOSER,-5.0
2567,5,5.1,69,11,FLAT,SOFT,14,5,LOSER,-5.0
2568,2,1.14,13,11,HURDLE,FAST,18,2,WINNER,2.28
2569,5,2.12,1102,12,HURDLE,GOOD/SOFT,16,5,WINNER,10.600000000000001
2570,2,1.37,488,13,FLAT,FAST,18,3,WINNER,2.74
2571,2,1.42,8,17,HURDLE,GOOD ,24,1,WINNER,2.84
2572,2,1.35,706,13,FLAT,GOOD ,21,1,WINNER,2.7
2573,2,2.94,303,10,HURDLE,GOOD/SOFT,22,1,WINNER,5.88
2574,2,2.52,288,16,FLAT,GOOD ,32,2,LOSER,-2.0
2575,2,70.0,1612,7,HURDLE,SOFT,14,1,WINNER,140.0
2576,2,1.94,84,9,HURDLE,HEAVY,20,1,WINNER,3.88
2577,2,3.55,126,10,HURDLE,GOOD ,28,3,WINNER,7.1
2578,2,1.07,1264,18,FLAT,GOOD/FIRM,22,3,WINNER,2.14
2579,2,1.77,29,7,FLAT,HEAVY,16,3,WINNER,3.54
2580,5,1.31,794,9,HURDLE,HEAVY,24,4,WINNER,6.550000000000001
2581,2,4.0,11,14,HURDLE,GOOD/SOFT,23,2,LOSER,-2.0
2582,5,2.78,856,8,FLAT,GOOD/FIRM,78,4,LOSER,-5.0
2583,2,1.14,1244,14,HURDLE,SOFT,35,1,WINNER,2.28
2584,5,1.48,191,14,HURDLE,GOOD/SOFT,39,4,WINNER,7.4
2585,2,17.0,7,17,HURDLE,SOFT,44,1,LOSER,-2.0
2586,5,20.0,25,11,HURDLE,HEAVY,27,4,LOSER,-5.0
2587,5,3.65,97,9,FLAT,FIRM,28,5,LOSER,-5.0
2588,2,1.19,1641,8,HURDLE,FIRM,27,3,WINNER,2.38
2589,5,2.26,31,22,FLAT,FIRM,27,4,WINNER,11.299999999999999
2590,2,1.12,69,7,CHASE,FIRM,22,3,WINNER,2.24
2591,5,1.48,16,11,FLAT,FAST,38,5,WINNER,7.4
2593,2,1.39,385,18,HURDLE,SOFT,10,2,WINNER,2.78
2594,5,1.37,237,5,HURDLE,FAST,18,4,WINNER,6.8500000000000005
2595,2,1.62,29,7,FLAT,GOOD ,30,2,WINNER,3.24
2596,2,1.44,251,7,HURDLE,GOOD ,23,1,WINNER,2.88
2597,2,8.6,2,15,HURDLE,FIRM,83,1,LOSER,-2.0
2598,5,3.9,502,8,HURDLE,FIRM,49,4,WINNER,19.5
2599,2,700.0,298,18,HURDLE,HEAVY,28,3,LOSER,-2.0
2600,2,1.32,372,10,FLAT,GOOD/FIRM,51,1,WINNER,2.64
2601,2,4.1,59,9,HURDLE,FIRM,7,1,LOSER,-2.0
2602,5,2.84,241,20,FLAT,GOOD ,54,4,LOSER,-5.0
2603,2,5.1,226,7,CHASE,GOOD/SOFT,93,2,WINNER,10.2
2604,2,3.75,523,11,FLAT,FAST,46,1,WINNER,7.5
2605,2,6.4,6,5,FLAT,FIRM,47,2,LOSER,-2.0
2606,5,2.76,207,7,HURDLE,GOOD ,93,4,LOSER,-5.0
2607,2,1.15,63,8,HURDLE,FAST,37,3,WINNER,2.3
2608,5,4.2,836,7,HURDLE,FIRM,14,5,LOSER,-5.0
2609,2,1.11,1451,13,HURDLE,SOFT,27,3,WINNER,2.22
2610,2,13.0,149,9,FLAT,FAST,25,2,LOSER,-2.0
2611,2,700.0,78,10,CHASE,HEAVY,30,3,LOSER,-2.0
2612,2,2.38,796,8,FLAT,GOOD/SOFT,64,3,LOSER,-2.0
2613,2,2.6,25,7,CHASE,GOOD ,59,2,LOSER,-2.0
2614,2,1.94,82,14,FLAT,GOOD/SOFT,24,3,WINNER,3.88
2615,2,5.0,14,9,FLAT,SOFT,23,2,LOSER,-2.0
2616,5,2.16,1194,6,HURDLE,FIRM,17,5,LOSER,-5.0
2617,5,4.2,16,18,HURDLE,FAST,30,5,WINNER,21.0
2618,2,1.09,67,21,FLAT,HEAVY,10,3,LOSER,-2.0
2619,2,1.02,13,10,CHASE,GOOD/SOFT,48,1,WINNER,2.04
2620,5,40.0,77,11,CHASE,HEAVY,11,5,LOSER,-5.0
2621,5,1.96,673,6,FLAT,GOOD ,39,4,WINNER,9.8
2622,5,2.22,167,13,FLAT,FAST,40,5,WINNER,11.100000000000001
2623,2,1.79,106,9,CHASE,GOOD ,39,3,WINNER,3.58
2624,2,9.4,265,13,HURDLE,GOOD/SOFT,11,2,LOSER,-2.0
2625,2,1.63,313,11,FLAT,FAST,13,2,WINNER,3.26
2626,2,35.0,6,10,HURDLE,GOOD/FIRM,8,3,LOSER,-2.0
2627,5,450.0,271,8,FLAT,HEAVY,18,5,LOSER,-5.0
2628,5,1.62,8,6,HURDLE,HEAVY,14,4,LOSER,-5.0
2630,5,4.2,573,7,FLAT,FAST,13,4,LOSER,-5.0
2631,2,2.64,34,8,CHASE,GOOD/SOFT,31,2,LOSER,-2.0
2632,5,5.4,123,7,HURDLE,GOOD/FIRM,17,4,LOSER,-5.0
2633,5,5.7,240,14,HURDLE,FIRM,17,4,LOSER,-5.0
2634,2,8.2,7,9,FLAT,FAST,53,1,LOSER,-2.0
2635,2,2.0,143,9,CHASE,GOOD ,20,1,WINNER,4.0
2636,2,2.5,61,19,HURDLE,SOFT,51,2,LOSER,-2.0
2637,2,5.7,51,8,HURDLE,GOOD/FIRM,20,2,LOSER,-2.0
2638,2,8.6,119,7,CHASE,HEAVY,35,2,LOSER,-2.0
2639,2,4.3,156,8,FLAT,GOOD/FIRM,21,1,WINNER,8.6
2640,5,250.0,6,17,FLAT,GOOD/FIRM,22,5,LOSER,-5.0
2641,5,4.2,10,14,FLAT,GOOD/FIRM,18,4,WINNER,21.0
2642,2,70.0,3,13,FLAT,GOOD/FIRM,10,3,LOSER,-2.0
2643,2,1.57,207,9,FLAT,FIRM,16,3,WINNER,3.14
2644,2,1.65,119,10,CHASE,GOOD ,40,3,WINNER,3.3
2645,2,1.33,663,18,CHASE,FIRM,35,2,WINNER,2.66
2646,5,1.62,56,12,FLAT,FAST,15,5,WINNER,8.100000000000001
2647,2,4.4,16,6,FLAT,FAST,23,1,LOSER,-2.0
2648,2,1.68,187,9,HURDLE,HEAVY,21,2,LOSER,-2.0
2649,2,3.2,36,18,FLAT,FAST,11,1,WINNER,6.4
2650,2,70.0,233,23,FLAT,SOFT,20,2,LOSER,-2.0
2651,2,1.56,772,8,FLAT,FIRM,12,2,WINNER,3.12
2652,5,3.35,148,11,CHASE,FAST,74,5,LOSER,-5.0
2653,5,3.8,22,8,CHASE,GOOD ,23,4,LOSER,-5.0
2654,2,17.0,12,25,HURDLE,FAST,57,2,LOSER,-2.0
2655,5,1.96,8,5,FLAT,FAST,32,5,LOSER,-5.0
2656,2,2.74,979,9,FLAT,GOOD/FIRM,43,1,LOSER,-2.0
2657,2,1.48,744,6,FLAT,FIRM,12,2,WINNER,2.96
2658,5,2.86,70,5,HURDLE,FAST,41,5,LOSER,-5.0
2659,2,2.94,608,9,HURDLE,FIRM,66,3,WINNER,5.88
2660,2,1.98,540,7,HURDLE,FIRM,29,2,WINNER,3.96
2661,2,1.03,110,21,FLAT,GOOD/SOFT,14,1,WINNER,2.06
2662,5,2.38,876,15,HURDLE,GOOD/FIRM,25,4,LOSER,-5.0
2663,5,1.78,48,7,HURDLE,GOOD/SOFT,30,5,WINNER,8.9
2664,2,1.71,14,6,FLAT,GOOD/FIRM,27,3,WINNER,3.42
2665,2,1.26,93,15,HURDLE,FIRM,53,3,WINNER,2.52
2666,5,7.8,1281,6,FLAT,GOOD ,17,5,LOSER,-5.0
2667,2,1.4,207,8,HURDLE,HEAVY,77,2,WINNER,2.8
2668,5,2.28,1310,11,FLAT,HEAVY,61,5,LOSER,-5.0
2669,5,2.74,165,13,FLAT,FAST,15,4,LOSER,-5.0
2670,2,2.76,14,13,FLAT,FIRM,17,1,LOSER,-2.0
2671,5,5.3,1383,15,FLAT,GOOD/SOFT,9,5,LOSER,-5.0
2672,2,900.0,347,9,FLAT,SOFT,64,3,LOSER,-2.0
2673,2,1.22,72,13,FLAT,GOOD/SOFT,42,1,WINNER,2.44
2674,5,1.63,64,9,FLAT,HEAVY,16,5,WINNER,8.149999999999999
2675,2,1.28,225,19,HURDLE,HEAVY,16,1,WINNER,2.56
2676,5,3.7,365,12,FLAT,GOOD/FIRM,34,5,LOSER,-5.0
2677,2,3.05,462,15,CHASE,GOOD ,70,3,WINNER,6.1
2678,2,8.8,1780,6,FLAT,GOOD ,52,3,LOSER,-2.0
2679,5,1.94,100,9,FLAT,FIRM,41,4,LOSER,-5.0
2680,2,3.8,134,6,HURDLE,GOOD/FIRM,8,2,LOSER,-2.0
2681,5,9.6,245,11,HURDLE,GOOD/FIRM,56,5,LOSER,-5.0
2682,2,1.39,59,9,HURDLE,GOOD/FIRM,25,1,LOSER,-2.0
2683,5,3.25,592,15,HURDLE,HEAVY,14,5,LOSER,-5.0
2684,2,350.0,21,12,CHASE,GOOD/FIRM,32,2,LOSER,-2.0
2685,5,1.3,59,8,HURDLE,GOOD ,11,4,WINNER,6.5
2686,5,3.15,46,10,HURDLE,FAST,35,5,WINNER,15.75
2687,2,3.2,30,8,FLAT,GOOD/SOFT,13,1,LOSER,-2.0
2688,2,3.55,188,9,FLAT,HEAVY,44,2,LOSER,-2.0
2689,2,7.2,161,11,HURDLE,GOOD ,17,2,LOSER,-2.0
2690,2,3.85,99,12,CHASE,FAST,32,1,LOSER,-2.0
2691,2,1.43,50,6,CHASE,FIRM,28,2,WINNER,2.86
2692,5,1.6,1086,11,FLAT,SOFT,17,4,LOSER,-5.0
2693,5,3.85,220,24,HURDLE,SOFT,14,4,LOSER,-5.0
2694,5,1.21,446,15,HURDLE,GOOD/SOFT,9,4,WINNER,6.05
2695,5,60.0,53,10,FLAT,GOOD/FIRM,43,5,LOSER,-5.0
2696,5,2.96,7,19,HURDLE,FIRM,35,5,WINNER,14.8
2697,5,9.0,100,20,FLAT,FIRM,7,5,LOSER,-5.0
2698,2,90.0,62,10,FLAT,FIRM,9,1,LOSER,-2.0
2699,2,4.4,1231,15,FLAT,FAST,25,2,LOSER,-2.0
2700,2,1.51,71,9,FLAT,SOFT,8,1,LOSER,-2.0
2701,5,1.55,608,11,FLAT,FIRM,24,4,WINNER,7.75
2702,2,2.26,160,12,HURDLE,SOFT,41,3,LOSER,-2.0
2703,2,5.1,1969,10,FLAT,SOFT,13,2,WINNER,10.2
2704,5,1.89,19,9,CHASE,GOOD/SOFT,13,5,LOSER,-5.0
2705,2,7.2,119,11,HURDLE,GOOD/SOFT,58,2,LOSER,-2.0
2706,2,1.39,92,11,HURDLE,SOFT,11,3,WINNER,2.78
2707,2,140.0,558,10,HURDLE,HEAVY,14,1,LOSER,-2.0
2708,2,18.0,1288,13,FLAT,GOOD/FIRM,25,2,LOSER,-2.0
2709,5,1.6,115,10,FLAT,GOOD ,34,5,WINNER,8.0
2710,2,1.18,541,7,FLAT,GOOD ,27,2,WINNER,2.36
2711,5,4.2,187,7,FLAT,GOOD/SOFT,28,4,WINNER,21.0
2712,2,3.15,6,10,HURDLE,GOOD ,15,3,LOSER,-2.0
2713,2,1.94,4,7,HURDLE,GOOD ,20,2,WINNER,3.88
2714,2,3.3,51,7,HURDLE,GOOD ,10,1,WINNER,6.6
2715,2,7.6,146,12,HURDLE,SOFT,19,2,LOSER,-2.0
2716,2,9.6,33,6,HURDLE,HEAVY,28,3,WINNER,19.2
2717,2,1.88,61,8,CHASE,GOOD/SOFT,13,1,WINNER,3.76
2718,2,10.0,43,7,FLAT,GOOD/FIRM,56,2,WINNER,20.0
2719,2,700.0,83,8,CHASE,GOOD ,89,2,LOSER,-2.0
2720,2,1.56,65,11,FLAT,SOFT,47,1,WINNER,3.12
2721,2,9.2,727,8,HURDLE,FAST,57,3,WINNER,18.4
2722,5,1.07,118,10,HURDLE,SOFT,52,4,WINNER,5.3500000000000005
2723,2,1.52,40,11,HURDLE,HEAVY,18,1,WINNER,3.04
2724,2,3.5,77,6,FLAT,HEAVY,76,1,LOSER,-2.0
2725,2,2.86,16,7,CHASE,HEAVY,17,1,WINNER,5.72
2726,5,3.9,8,19,HURDLE,GOOD ,24,4,LOSER,-5.0
2727,2,1.85,5,7,FLAT,FIRM,16,3,WINNER,3.7
2728,2,1.46,1293,13,FLAT,GOOD ,19,3,LOSER,-2.0
2729,2,1.49,31,6,FLAT,SOFT,10,1,WINNER,2.98
2730,5,2.44,217,8,CHASE,FIRM,28,4,WINNER,12.2
2731,5,160.0,621,12,HURDLE,SOFT,27,5,LOSER,-5.0
2732,2,3.55,1214,8,HURDLE,FAST,14,2,LOSER,-2.0
2733,5,4.1,1131,12,HURDLE,GOOD/FIRM,7,5,LOSER,-5.0
2734,2,2.72,1063,18,HURDLE,GOOD ,7,1,LOSER,-2.0
2736,2,250.0,2077,9,HURDLE,SOFT,39,3,LOSER,-2.0
2737,2,3.35,724,6,FLAT,GOOD/SOFT,32,3,LOSER,-2.0
2738,2,8.0,45,10,HURDLE,GOOD/SOFT,15,3,LOSER,-2.0
2739,5,1.86,120,12,CHASE,HEAVY,45,5,LOSER,-5.0
2740,2,1.87,96,10,HURDLE,GOOD ,23,1,WINNER,3.74
2741,2,9.8,26,15,HURDLE,GOOD/FIRM,18,1,LOSER,-2.0
2742,2,2.56,466,7,CHASE,SOFT,19,2,LOSER,-2.0
2744,5,25.0,117,22,FLAT,GOOD ,15,4,LOSER,-5.0
2745,2,1.45,907,11,HURDLE,SOFT,23,1,LOSER,-2.0
2746,5,1.3,19,15,HURDLE,SOFT,20,5,WINNER,6.5
2747,2,1.11,146,7,CHASE,SOFT,11,3,WINNER,2.22
2748,2,2.78,91,11,HURDLE,GOOD/FIRM,7,3,LOSER,-2.0
2749,2,2.36,22,8,HURDLE,GOOD ,38,2,WINNER,4.72
2750,2,1.17,34,16,FLAT,HEAVY,37,1,WINNER,2.34
2751,2,1.6,332,12,FLAT,HEAVY,13,3,LOSER,-2.0
2752,2,2.36,709,7,HURDLE,HEAVY,19,2,WINNER,4.72
2753,2,4.4,17,9,FLAT,FAST,61,3,LOSER,-2.0
2754,2,1.64,930,9,HURDLE,FIRM,36,3,LOSER,-2.0
2755,5,3.65,282,9,FLAT,SOFT,21,4,LOSER,-5.0
2756,2,2.12,420,12,FLAT,FIRM,13,2,WINNER,4.24
2757,5,1.56,71,6,CHASE,FIRM,10,5,LOSER,-5.0
2758,2,11.0,1695,7,CHASE,GOOD/SOFT,92,1,LOSER,-2.0
2759,2,1.12,5,7,FLAT,GOOD/SOFT,13,1,WINNER,2.24
2760,2,1.65,198,11,HURDLE,HEAVY,49,3,WINNER,3.3
2761,5,450.0,75,19,FLAT,GOOD ,50,4,LOSER,-5.0
2762,2,1.7,2006,7,HURDLE,SOFT,31,1,WINNER,3.4
2763,2,3.55,104,16,HURDLE,GOOD/SOFT,13,1,WINNER,7.1
2764,2,3.5,803,6,HURDLE,FIRM,5,3,LOSER,-2.0
2765,2,2.8,515,11,FLAT,GOOD/SOFT,10,1,LOSER,-2.0
2766,2,2.66,154,7,FLAT,GOOD/SOFT,35,3,WINNER,5.32
2767,2,1.61,216,7,FLAT,SOFT,17,2,LOSER,-2.0
2768,2,1.6,49,6,FLAT,GOOD ,18,3,LOSER,-2.0
2769,2,200.0,1538,7,HURDLE,GOOD/SOFT,24,3,LOSER,-2.0
2770,2,1.31,142,20,FLAT,FIRM,44,1,WINNER,2.62
2771,5,1.41,40,17,FLAT,FAST,60,5,WINNER,7.05
2772,2,13.0,19,19,FLAT,GOOD ,18,3,LOSER,-2.0
2773,2,2.08,40,12,HURDLE,GOOD/FIRM,20,1,LOSER,-2.0
2774,5,2.82,193,18,FLAT,FIRM,37,4,WINNER,14.1
2775,5,1.48,9,20,FLAT,GOOD/FIRM,87,4,WINNER,7.4
2776,2,1.94,11,8,FLAT,FIRM,22,3,WINNER,3.88
2777,2,1.97,784,9,FLAT,GOOD/SOFT,16,3,WINNER,3.94
2778,2,350.0,472,10,FLAT,SOFT,6,1,LOSER,-2.0
2779,2,1.84,201,20,FLAT,GOOD/FIRM,13,2,LOSER,-2.0
2780,2,1.93,71,12,HURDLE,GOOD ,15,2,WINNER,3.86
2781,2,800.0,142,14,FLAT,SOFT,18,3,LOSER,-2.0
2782,2,1.76,1495,13,CHASE,HEAVY,20,2,LOSER,-2.0
2783,5,1.4,6,7,FLAT,GOOD/SOFT,46,4,WINNER,7.0
2784,2,1.75,173,16,FLAT,GOOD/SOFT,24,1,LOSER,-2.0
2785,2,5.7,34,11,FLAT,GOOD/FIRM,18,3,LOSER,-2.0
2786,5,3.65,35,13,FLAT,FIRM,19,4,WINNER,18.25
2787,5,2.96,243,10,HURDLE,FAST,19,4,LOSER,-5.0
2788,5,1.13,628,22,HURDLE,GOOD/SOFT,54,4,WINNER,5.6499999999999995
2789,5,4.7,212,13,HURDLE,HEAVY,10,5,LOSER,-5.0
2791,2,1.69,4,13,FLAT,SOFT,17,2,WINNER,3.38
2792,2,180.0,324,16,FLAT,GOOD ,26,2,LOSER,-2.0
2793,2,18.0,155,8,CHASE,GOOD/FIRM,12,1,LOSER,-2.0
2794,2,9.2,52,9,FLAT,HEAVY,16,3,LOSER,-2.0
2795,2,3.45,127,10,HURDLE,GOOD/SOFT,72,2,LOSER,-2.0
2796,2,4.9,847,13,HURDLE,HEAVY,22,2,LOSER,-2.0
2797,5,1.19,49,8,CHASE,FAST,18,4,WINNER,5.949999999999999
2798,2,1.02,206,7,FLAT,FAST,33,1,WINNER,2.04
2799,2,2.08,304,17,FLAT,GOOD/FIRM,10,3,LOSER,-2.0
2800,5,4.6,83,19,FLAT,HEAVY,64,5,WINNER,23.0
2801,2,1.92,436,16,HURDLE,GOOD/FIRM,17,3,WINNER,3.84
2802,2,1.4,3,20,FLAT,FAST,21,2,WINNER,2.8
2803,5,9.0,66,10,FLAT,SOFT,93,5,LOSER,-5.0
2804,2,2.48,57,10,FLAT,GOOD/SOFT,24,1,WINNER,4.96
2805,5,9.6,142,13,HURDLE,GOOD ,23,5,WINNER,48.0
2806,2,1.26,73,16,HURDLE,GOOD ,19,1,WINNER,2.52
2807,2,1.73,100,16,CHASE,GOOD/SOFT,18,2,WINNER,3.46
2808,2,140.0,282,7,FLAT,SOFT,18,2,LOSER,-2.0
2809,2,2.44,9,8,CHASE,HEAVY,69,1,WINNER,4.88
2810,5,60.0,144,5,CHASE,HEAVY,15,5,LOSER,-5.0
2811,5,2.34,134,17,FLAT,GOOD/SOFT,31,5,WINNER,11.7
2812,2,1.06,89,16,HURDLE,HEAVY,35,3,WINNER,2.12
2814,2,1.62,78,20,FLAT,FIRM,48,3,WINNER,3.24
2815,5,1.42,153,8,FLAT,GOOD/FIRM,69,4,WINNER,7.1
2816,2,1.86,46,8,HURDLE,SOFT,27,3,WINNER,3.72
2817,2,1.07,197,8,FLAT,GOOD/FIRM,17,2,WINNER,2.14
2818,2,1.09,1761,18,FLAT,GOOD ,10,1,WINNER,2.18
2819,2,2.76,259,19,HURDLE,GOOD/SOFT,12,2,LOSER,-2.0
2820,2,1.18,1174,8,FLAT,FIRM,7,3,LOSER,-2.0
2821,2,4.5,147,11,HURDLE,GOOD ,14,3,LOSER,-2.0
2822,2,7.8,26,13,FLAT,GOOD ,21,2,LOSER,-2.0
2823,5,2.28,110,8,FLAT,GOOD ,77,5,LOSER,-5.0
2824,2,1.25,268,6,FLAT,FIRM,37,3,LOSER,-2.0
2825,2,1.46,499,13,FLAT,GOOD ,16,2,WINNER,2.92
2826,2,8.2,790,23,FLAT,GOOD/FIRM,9,1,LOSER,-2.0
2827,5,2.58,19,9,FLAT,FAST,6,5,WINNER,12.9
2828,5,1.64,314,9,FLAT,SOFT,112,4,LOSER,-5.0
2829,2,4.9,1193,7,CHASE,GOOD/FIRM,48,2,LOSER,-2.0
2830,2,2.76,90,11,FLAT,FIRM,52,2,LOSER,-2.0
2831,2,1.23,359,10,FLAT,GOOD/SOFT,16,3,WINNER,2.46
2832,2,2.14,11,8,HURDLE,GOOD/FIRM,21,1,LOSER,-2.0
2833,5,5.6,128,8,FLAT,GOOD ,20,4,LOSER,-5.0
2834,2,4.5,38,9,HURDLE,FAST,24,2,LOSER,-2.0
2835,5,2.22,16,6,FLAT,GOOD/FIRM,69,5,WINNER,11.100000000000001
2836,5,2.42,62,14,FLAT,GOOD/FIRM,29,4,WINNER,12.1
2837,5,80.0,11,18,FLAT,GOOD ,29,4,LOSER,-5.0
2838,2,4.6,89,15,FLAT,HEAVY,40,3,WINNER,9.2
2839,5,5.4,244,6,HURDLE,GOOD/FIRM,17,5,WINNER,27.0
2840,2,1.92,10,9,FLAT,HEAVY,17,3,WINNER,3.84
2841,2,9.6,15,10,HURDLE,FIRM,15,3,LOSER,-2.0
2842,5,1.87,466,10,HURDLE,SOFT,14,5,LOSER,-5.0
2843,2,200.0,179,7,FLAT,GOOD/SOFT,24,1,LOSER,-2.0
2844,2,1.16,44,8,HURDLE,FIRM,14,2,WINNER,2.32
2845,5,2.82,100,8,FLAT,HEAVY,9,5,WINNER,14.1
2846,2,1.42,21,7,HURDLE,HEAVY,12,1,WINNER,2.84
2847,2,8.0,728,8,FLAT,HEAVY,19,1,LOSER,-2.0
2848,5,1.56,99,5,FLAT,HEAVY,27,5,WINNER,7.800000000000001
2849,2,1.94,146,9,CHASE,GOOD/FIRM,33,1,LOSER,-2.0
2850,2,2.42,169,15,FLAT,HEAVY,28,3,LOSER,-2.0
2851,2,1.87,82,17,FLAT,GOOD/SOFT,24,2,WINNER,3.74
2852,5,1.44,30,18,FLAT,FAST,75,5,WINNER,7.199999999999999
2853,5,3.5,199,10,CHASE,GOOD ,32,5,LOSER,-5.0
2854,5,5.7,109,13,FLAT,FIRM,9,5,LOSER,-5.0
2855,5,1.99,2148,5,FLAT,FIRM,18,5,WINNER,9.95
2856,5,2.3,13,15,FLAT,GOOD ,12,4,WINNER,11.5
2857,5,1.14,1563,10,HURDLE,SOFT,16,5,WINNER,5.699999999999999
2858,2,2.7,189,15,CHASE,GOOD/SOFT,13,2,WINNER,5.4
2859,2,3.05,21,6,CHASE,FAST,10,1,WINNER,6.1
2860,2,2.38,33,21,HURDLE,HEAVY,24,3,LOSER,-2.0
2861,2,1.96,94,20,CHASE,FAST,24,3,WINNER,3.92
2862,5,3.3,6,10,HURDLE,FAST,37,5,LOSER,-5.0
2863,2,1.46,160,8,HURDLE,SOFT,19,1,WINNER,2.92
2864,2,2.06,90,7,HURDLE,HEAVY,26,3,LOSER,-2.0
2865,2,1.01,17,20,FLAT,HEAVY,36,2,WINNER,2.02
2866,2,1.24,337,12,FLAT,HEAVY,18,2,LOSER,-2.0
2867,2,800.0,117,9,FLAT,GOOD ,11,3,LOSER,-2.0
2868,5,100.0,36,8,HURDLE,GOOD ,15,5,LOSER,-5.0
2869,2,3.15,1075,21,FLAT,HEAVY,19,2,LOSER,-2.0
2870,2,1.05,50,7,FLAT,GOOD/FIRM,16,2,WINNER,2.1
2871,5,1.42,481,7,FLAT,GOOD/FIRM,32,5,WINNER,7.1
2872,2,2.36,979,9,FLAT,GOOD ,42,2,LOSER,-2.0
2873,5,100.0,28,9,CHASE,SOFT,17,5,LOSER,-5.0
2874,2,4.0,4,7,HURDLE,FIRM,50,2,LOSER,-2.0
2875,2,1.61,80,8,HURDLE,FIRM,39,1,WINNER,3.22
2876,2,1.72,173,10,FLAT,GOOD ,11,1,WINNER,3.44
2877,2,1.71,4,10,FLAT,FIRM,29,1,WINNER,3.42
2878,2,16.0,1833,9,HURDLE,GOOD/FIRM,30,3,LOSER,-2.0
2879,5,1.3,75,8,HURDLE,FIRM,12,5,WINNER,6.5
2880,2,2.26,63,11,FLAT,GOOD ,15,2,WINNER,4.52
2881,2,5.7,1397,20,FLAT,GOOD ,20,3,LOSER,-2.0
2882,2,1.29,378,8,FLAT,HEAVY,11,3,LOSER,-2.0
2883,2,2.66,91,16,HURDLE,FAST,27,2,LOSER,-2.0
2884,2,7.6,132,13,HURDLE,FIRM,16,3,WINNER,15.2
2885,2,2.08,166,6,CHASE,FIRM,20,1,LOSER,-2.0
2886,2,2.58,139,8,FLAT,GOOD/SOFT,20,2,LOSER,-2.0
2887,2,1.07,223,21,FLAT,SOFT,20,3,WINNER,2.14
2888,2,7.6,315,5,CHASE,GOOD ,19,1,LOSER,-2.0
2889,2,3.15,93,9,HURDLE,SOFT,27,2,LOSER,-2.0
2890,2,90.0,842,7,FLAT,SOFT,18,1,LOSER,-2.0
2891,5,8.0,63,15,FLAT,FAST,14,5,LOSER,-5.0
2892,5,1.38,175,13,CHASE,FIRM,89,5,WINNER,6.8999999999999995
2893,2,1.01,96,15,FLAT,FIRM,9,3,WINNER,2.02
2894,2,2.04,114,12,HURDLE,GOOD/FIRM,23,1,WINNER,4.08
2895,5,2.68,98,20,CHASE,FIRM,11,5,WINNER,13.4
2896,5,1.54,709,8,CHASE,FAST,12,4,WINNER,7.7
2897,2,1.53,308,9,CHASE,GOOD/SOFT,22,3,WINNER,3.06
2898,2,1.7,1769,8,FLAT,GOOD/SOFT,18,2,LOSER,-2.0
2899,5,1.19,6,10,HURDLE,GOOD/SOFT,56,4,WINNER,5.949999999999999
2900,2,1.55,133,8,HURDLE,HEAVY,24,3,LOSER,-2.0
2901,2,7.8,2021,11,HURDLE,GOOD ,29,1,WINNER,15.6
2902,2,1.16,161,13,FLAT,GOOD/SOFT,16,1,WINNER,2.32
2903,2,9.6,545,7,HURDLE,GOOD ,41,1,LOSER,-2.0
2904,2,80.0,289,6,FLAT,GOOD ,65,3,LOSER,-2.0
2905,5,3.9,59,7,FLAT,FAST,30,4,LOSER,-5.0
2906,2,1.38,1887,14,FLAT,HEAVY,19,1,WINNER,2.76
2907,2,5.7,277,13,FLAT,GOOD ,83,1,LOSER,-2.0
2908,2,1.99,417,13,FLAT,HEAVY,48,2,LOSER,-2.0
2909,2,1.66,164,22,HURDLE,GOOD ,19,1,WINNER,3.32
2910,2,1.94,15,9,HURDLE,GOOD/FIRM,41,1,WINNER,3.88
2911,2,7.8,24,8,FLAT,GOOD/FIRM,7,2,LOSER,-2.0
2912,5,1.97,7,15,FLAT,SOFT,42,5,LOSER,-5.0
2913,5,2.74,1104,17,CHASE,HEAVY,14,4,WINNER,13.700000000000001
2914,2,1.27,65,23,FLAT,FAST,19,3,LOSER,-2.0
2915,2,1.9,55,13,HURDLE,SOFT,6,1,WINNER,3.8
2916,2,1.6,89,7,CHASE,FIRM,24,3,WINNER,3.2
2917,2,9.6,1643,14,HURDLE,SOFT,19,2,WINNER,19.2
2918,2,5.9,568,7,FLAT,SOFT,19,1,LOSER,-2.0
2919,2,2.22,24,11,HURDLE,SOFT,49,3,LOSER,-2.0
2920,2,1.51,264,20,FLAT,FAST,8,1,WINNER,3.02
2921,2,1.52,1574,12,CHASE,GOOD/FIRM,8,2,WINNER,3.04
2922,2,1.32,1285,24,FLAT,GOOD/SOFT,22,2,WINNER,2.64
2923,5,5.8,32,10,FLAT,GOOD ,9,4,LOSER,-5.0
2924,2,1.4,209,11,FLAT,GOOD ,20,3,WINNER,2.8
2925,2,2.18,66,7,HURDLE,FIRM,23,1,WINNER,4.36
2926,2,1.86,36,21,FLAT,GOOD ,28,2,WINNER,3.72
